Bit#|Name                    |??|?|MaxValue|NewGame |Chapter2|Chapter3|Chapter4|Chapter5|EndGame |Note
0BA6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BA9|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BAA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BB3|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BB4|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BB5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BB6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BB7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BB8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BB9|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BBA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BBB|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BBC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BBD|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BBE|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BBF|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BC0|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BC1|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BC2|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0BC7|MapFlagsLinkI           |00|0|       1|       1|       0|       0|       0|       0|       0|
0BD7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BD9|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0BDA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BE6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BE7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BE8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BE9|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BEA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BEB|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BEC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BED|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BEE|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BEF|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BF0|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BF1|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BF2|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BF3|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BF7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BF8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BF9|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BFA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BFB|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0BFC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C00|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C01|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C02|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C03|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C04|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C05|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C06|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C07|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C08|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C09|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C0A|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C0B|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C0C|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C0D|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C0E|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C0F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C10|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C12|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C24|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C2F|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C30|PlayerIsDisguised       |00|0|       1|       0|       0|       0|       0|       0|       0|
0C41|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C43|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C45|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C4F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C5C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C5D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C5E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C5F|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C60|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C62|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C67|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C69|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C6C|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C6D|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C6F|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0C72|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C73|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0C79|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0CA0|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CA1|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CA2|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CA7|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CAE|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CAF|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CB0|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CBA|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CBD|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CBF|                        |01|1|       1|       0|       0|       0|       0|       0|       0|
0CC4|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CC5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0CCC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0CD2|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CD7|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CDA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0CEE|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CEF|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0CF0|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CF1|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CF2|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0CF3|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D21|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D30|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D31|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D34|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0D3F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D49|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D4B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D4E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D4F|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D50|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0D51|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0D61|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D62|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D63|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D64|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D65|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D66|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D74|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D76|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D77|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D78|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D79|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D7A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D7B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D7C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0D9A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0DAC|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0DAD|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0DAE|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0DAF|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0DB0|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0DB1|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0DB2|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0DB3|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0DB4|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0DB9|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0DCA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0DCB|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0DD2|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0DD3|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0DDB|                        |00|0|       F|       0|       0|       0|       0|       0|       0|
0DF6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0DF7|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0E0B|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0E0C|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E0E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E10|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E20|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E2B|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0E37|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E3A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E43|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E44|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E45|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E49|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E51|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E53|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E59|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E5C|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0E6F|                        |45|1|       1|       0|       0|       0|       0|       0|       0|
0E70|                        |43|1|       1|       0|       0|       0|       0|       0|       0|
0E74|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E75|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0E76|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E77|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E7A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E7E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E82|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E83|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E84|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E85|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E86|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E8A|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0E8C|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0E8D|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0E8E|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0E92|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0E94|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0E96|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0E97|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EA1|                        |A9|1|       1|       0|       0|       0|       0|       0|       0|
0EA2|                        |B1|1|       1|       0|       0|       0|       0|       0|       0|
0EA3|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EA4|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EA6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EAA|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0EAB|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0EAC|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0ECC|                        |15|1|       1|       0|       0|       0|       0|       0|       0|
0ECD|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ECE|                        |39|1|       1|       0|       0|       0|       0|       0|       0|
0ECF|                        |3C|1|       1|       0|       0|       0|       0|       0|       0|
0ED0|                        |61|1|       1|       0|       0|       0|       0|       0|       0|
0ED1|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ED2|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ED3|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ED4|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ED5|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ED6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ED7|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ED8|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0ED9|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EDA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EDC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EDD|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EDF|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0EEA|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0EEB|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0EF3|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0EF6|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EF8|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0EFA|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EFB|WarpRelated0EFB         |00|0|       1|       0|       0|       0|       0|       0|       0|related to warp pads
0EFC|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EFD|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0EFE|ShopRelated0EFE         |00|0|       1|       0|       0|       0|       0|       0|       0|related to shopkeeper
0F01|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F05|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F07|                        |6B|1|       1|       0|       0|       0|       0|       0|       0|
0F08|                        |87|1|       1|       0|       0|       0|       0|       0|       0|
0F09|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F0A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0F0F|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F1D|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0F1E|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0F20|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0F29|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0F2A|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0F2B|                        |00|0|       1|       0|       0|       0|       0|       0|       0|
0F3C|                        |00|0|       1|       1|       0|       0|       0|       0|       0|should be UsedCheatToken8, but that doesn't exist?
0F3D|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F42|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F4B|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F4C|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F4D|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F4E|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F4F|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F50|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F51|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F52|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F53|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F54|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F55|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F56|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
0F57|                        |00|0|       1|       1|       0|       0|       0|       0|       0|
