file;idx;obj;real;name;size;03;04;05;06;mp;x;y;z;id;data
moonpass;553;06B3;0575;AlienGrassC;08;00;10;04;05;FF;-2403.30;-223.17;-1784.04;00045F7A;0000004A 3F800000 06B70900 100405FF C5061074 C348FEEB C4BF3F92
moonpass;554;06B7;025A;MMP_CraterF;09;00;10;04;05;FF;-2145.03;-201.00;-1529.99;00045F7C;00000000 0000FFFF FFFF0000 05E70700 10040500 C505DDA0 C34447A7 C4C01212
moonpass;555;05E7;0496;siderepel  ;07;00;10;04;05;00;-2141.85;-196.28;-1536.56;00045F81;013901EC 05E70700 10040500 C535A1F0 C36C595C C4B34984
moonpass;556;05E7;0496;siderepel  ;07;00;10;04;05;00;-2906.12;-236.35;-1434.30;00045F84;00C30133 08240800 100405FF C534BAA8 C360A1E8 C4B73D28
moonpass;557;0824;0027;KaldachomMe;08;00;10;04;05;FF;-2891.67;-224.63;-1465.91;0004B40C;0004DBFF 3F800000 06B20800 10040696 C5133074 C343B22F C53773C5
moonpass;558;06B2;056B;AlienTreePa;08;00;10;04;06;96;-2355.03;-195.70;-2935.24;00043FD3;F600B5FF 3F800000 06B30800 100406FF C51EC328 C364C342 C529DF29
moonpass;559;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2540.20;-228.76;-2717.95;0004403B;0000315C 3F800000 06B30800 100406FF C51D37AC C360B768 C52C1E80
moonpass;560;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2515.48;-224.72;-2753.91;0004403C;F0000038 3F800000 06B30800 100406FF C51F1634 C3636380 C527E1C2
moonpass;561;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2545.39;-227.39;-2686.11;0004403D;0618382A 3F800000 06B30800 100406FF C50DB9E0 C366DBD1 C5266634
moonpass;562;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2267.62;-230.86;-2662.39;0004403E;00003863 3F800000 06B30800 100406FF C50A4624 C3577820 C5273791
moonpass;563;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2212.38;-215.47;-2675.47;0004403F;FB004D3F 3F800000 06B30800 100406FF C5205B94 C3677973 C51E55F3
moonpass;564;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2565.72;-231.47;-2533.37;00044040;FD00235C 3F800000 06B30800 100406FF C5254468 C3282645 C53D578C
moonpass;565;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2644.28;-168.15;-3029.47;00044044;00001C46 3F800000 06B30800 100406FF C523AD78 C3276680 C53ED12C
moonpass;566;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2618.84;-167.40;-3053.07;00044045;FA000031 3F800000 06B30800 100406FF C51C2E9C C33355A2 C53F585C
moonpass;567;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2498.91;-179.33;-3061.52;00044046;0000003F 3F800000 06B30800 100406FF C51973A4 C3376B2A C53E478E
moonpass;568;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2455.23;-183.42;-3044.47;00044047;00005C4D 3F800000 06B30800 100406FF C5138210 C336772A C5127ABD
moonpass;569;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2360.13;-182.47;-2343.67;00044054;0000463D 3F800000 06B30800 100406FF C526E248 C3323F7F C52D0F5D
moonpass;570;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2670.14;-178.25;-2768.96;00044055;F7000063 3F800000 04D70E00 100406FF C505DE40 C0B4C980 C5002522
moonpass;571;04D7;003A;WB         ;0E;00;10;04;06;FF;-2141.89;  -5.65;-2050.32;00045E9F;FFFFFFFF FFFF0000 00000000 00000000 000E0000 0001FF2D FFFF0300 00000000 02C00800 100406FF C5281D84 C327B6AF C53A7B91
moonpass;572;02C0;04FE;MagicPlant ;08;00;10;04;06;FF;-2689.84;-167.71;-2983.72;000497C7;00640A02 00180000 02C00800 100406FF C50341C4 C2E31B7E C4FDA416
moonpass;573;02C0;04FE;MagicPlant ;08;00;10;04;06;FF;-2100.11;-113.55;-2029.13;0004B07F;006C0801 00950000 05E70700 10040600 C5249C84 C3197EA3 C50D3832
moonpass;574;05E7;0496;siderepel  ;07;00;10;04;06;00;-2633.78;-153.49;-2259.51;000440FC;00CF0188 06B20800 100406FF C5059630 C3446241 C5155711
moonpass;575;06B2;056B;AlienTreePa;08;00;10;04;06;FF;-2137.39;-196.38;-2389.44;00043FF1;000000FF 3F800000 06B30800 100406FF C509AD28 C3391C1F C5093E80
moonpass;576;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2202.82;-185.11;-2195.91;00044042;00000050 3F800000 06B30800 100406FF C50A5438 C337E0CE C507E4DF
moonpass;577;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2213.26;-183.88;-2174.30;00044043;00002331 3F800000 06B30800 100406FF C504D7DC C33A860E C51D842D
moonpass;578;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2125.49;-186.52;-2520.26;00044048;00000046 01800000 06B30800 100406FF C504D980 C338A206 C51CDB2D
moonpass;579;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2125.59;-184.63;-2509.70;00044049;00001C2E 3F800000 06B20800 100406FF C51CDF2C C3358558 C508D50F
moonpass;580;06B2;056B;AlienTreePa;08;00;10;04;06;FF;-2509.95;-181.52;-2189.32;0004404C;00008DCD 3F800000 06B30800 100406FF C51586D4 C331339C C50D121C
moonpass;581;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2392.43;-177.20;-2257.13;00044050;00000036 3F800000 06B30800 100406FF C5180EF4 C33312DF C50EDD6E
moonpass;582;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2432.93;-179.07;-2285.84;00044051;00004D33 3F800000 06B30800 100406FF C51277C0 C331E4E1 C5113689
moonpass;583;06B3;0575;AlienGrassC;08;00;10;04;06;FF;-2343.48;-177.89;-2323.41;00044053;00005537 3F800000 06B70900 100406FF C5381CAC C338C45C C532E122
moonpass;584;06B7;025A;MMP_CraterF;09;00;10;04;06;FF;-2945.79;-184.77;-2862.07;00043F39;00000000 0000FFFF FFFF0000 06B70900 100406FF C530C74C C337E9AD C530B056
moonpass;585;06B7;025A;MMP_CraterF;09;00;10;04;06;FF;-2828.46;-183.91;-2827.02;00043F3B;00000000 0000FFFF FFFF0000 02C00800 10040650 C504D338 C3398B05 C51D4D2A
moonpass;586;02C0;04FE;MagicPlant ;08;00;10;04;06;50;-2125.20;-185.54;-2516.82;00041051;00640001 00CD0000 006A0800 10040650 C5333D24 C3380000 C536D409
moonpass;587;006A;04DF;BlueMushroo;08;00;10;04;06;50;-2867.82;-184.00;-2925.25;00041108;0154FFFF 00B0416B 006A0800 10040650 C52F6088 C33681A9 C52B5326
moonpass;588;006A;04DF;BlueMushroo;08;00;10;04;06;50;-2806.03;-182.51;-2741.20;00041109;0162FFFF 00C80F7B 006A0800 10040650 C53ADF1C C334EF7B C52BA776
moonpass;589;006A;04DF;BlueMushroo;08;00;10;04;06;50;-2989.94;-180.94;-2746.47;0004110A;015AFFFF 00B04264 02C00800 10040650 C4F97640 C33B7E67 C52A6CFC
moonpass;590;02C0;04FE;MagicPlant ;08;00;10;04;06;50;-1995.70;-187.49;-2726.81;00041174;00820101 00940000 004D1400 10040600 C5207620 C32169F0 C52167D8
moonpass;591;004D;051D;TrigArea   ;14;00;10;04;06;00;-2567.38;-161.41;-2582.49;0004189E;050D0262 0A0D01DC 00000000 00000000 00000000 00000000 00000000 00000000 00003232 AF290000 00000000 FFFFFFFF 0000FFFF FFFFFFFF 004D1400 10040600 C52061B0 C33E69F0 C521442C
moonpass;592;004D;051D;TrigArea   ;14;00;10;04;06;00;-2566.11;-190.41;-2580.26;000418A2;050D025F 0A0D0260 00000000 00000000 00000000 00000000 00000000 00000000 00002323 A0290000 00000000 FFFFFFFF 0000FFFF FFFFFFFF 05230900 100406C8 C4F0DA00 C3443A3E C53B30D8
moonpass;593;0523;050E;MSBush     ;09;00;10;04;06;C8;-1926.81;-196.23;-2995.05;000419CA;08530852 00DC0000 0120FFFF 05240900 100406C8 C4F0B070 C3442F29 C53B272C
moonpass;594;0524;050F;MSVine     ;09;00;10;04;06;C8;-1925.51;-196.18;-2994.45;000419CB;08550854 00DC00BF 010EFFFF 02CC0A00 100406C8 C4F31B60 C3122E90 C53B1D54
moonpass;595;02CC;025D;MMP_seqobje;0A;00;10;04;06;C8;-1944.86;-146.18;-2993.83;000419CC;085B085A BF080A00 00000001 00000000 054C0800 100406C8 C4F176E0 C344640D C53B2C48
moonpass;596;054C;0512;MSPlantingS;08;00;10;04;06;C8;-1931.71;-196.39;-2994.77;00041A5C;640000AD 000000BB 024F0800 10040600 C4F0B3A0 C321B5F0 C53B0E28
moonpass;597;024F;04BC;HitAnimator;08;00;10;04;06;00;-1925.61;-161.71;-2992.88;00041BA8;085B0100 08040000 03370E00 100406C8 C53D2D0C C32ECA44 C51B2CA1
moonpass;598;0337;0026;Kaldachom  ;0E;00;10;04;06;C8;-3026.82;-174.79;-2482.79;00041CC9;FFFFFFFF FFFF0000 00000005 00000000 19120000 0048FF1E FFFF0200 00000000 03370E00 100406C8 C51C03D4 C334398F C53C5A47
moonpass;599;0337;0026;Kaldachom  ;0E;00;10;04;06;C8;-2496.24;-180.22;-3013.64;00041CCC;FFFFFFFF FFFF0000 00000006 00000000 19126200 0048FF14 FFFF0200 00000000 03370E00 100406E3 C5153A5C C335AAAD C50FD282
moonpass;600;0337;0026;Kaldachom  ;0E;00;10;04;06;E3;-2387.65;-181.67;-2301.16;00041CD2;FFFFFFFF FFFF0000 00000006 00000000 19120000 0048FF1D FFFF0200 00000000 03370E00 100406C8 C5035174 C3510796 C53DB021
moonpass;601;0337;0026;Kaldachom  ;0E;00;10;04;06;C8;-2101.09;-209.03;-3035.01;00041CD9;FFFFFFFF FFFF0000 00000006 00000000 19127D00 0048FF14 FFFF0200 00000000 05170A00 10040600 C5204C18 C362FCE9 C5214FF0
moonpass;602;0517;0263;MMP_trenchF;0A;00;10;04;06;00;-2564.76;-226.99;-2581.00;000424DA;0000FBD9 0D4D0000 00000000 088AFFFF 05180900 100406C8 C5111510 C36AF306 C52A99B4
moonpass;603;0518;0265;MMP_gyserve;09;00;10;04;06;C8;-2321.32;-234.95;-2729.61;00042605;00000001 0000088E FFFF0000 05180900 100406C8 C5114330 C36AE124 C523605C
moonpass;604;0518;0265;MMP_gyserve;09;00;10;04;06;C8;-2324.20;-234.88;-2614.02;00042606;00000002 0000088F FFFF0000 05180900 100406C8 C5179F78 C36AF7A2 C521FADC
moonpass;605;0518;0265;MMP_gyserve;09;00;10;04;06;C8;-2425.97;-234.97;-2591.68;00042607;00000003 00000890 FFFF0000 05180900 100406C8 C51C61C8 C36AF339 C5276794
moonpass;606;0518;0265;MMP_gyserve;09;00;10;04;06;C8;-2502.11;-234.95;-2678.47;00042608;00000004 00000891 FFFF0000 05180900 100406C8 C5189AD0 C36ADAC1 C52D05AC
moonpass;607;0518;0265;MMP_gyserve;09;00;10;04;06;C8;-2441.68;-234.85;-2768.35;00042609;00000005 00000892 FFFF0000 05180900 100406C8 C5165190 C371EC78 C5277450
moonpass;608;0518;0265;MMP_gyserve;09;00;10;04;06;C8;-2405.10;-241.92;-2679.27;0004260A;00000006 00000893 FFFF0000 024F0800 10040600 C50B9CA8 C35F8D95 C52DE838
moonpass;609;024F;04BC;HitAnimator;08;00;10;04;06;00;-2233.79;-223.55;-2782.51;0004267A;089B0100 09070000 06B70900 100406FF C524AB0C C2BC0000 C50D3CAE
moonpass;610;06B7;025A;MMP_CraterF;09;00;10;04;06;FF;-2634.69; -94.00;-2259.79;00043FF4;00000000 0000FFFF FFFF0000 06B70900 100406FF C50C8774 C2440000 C518662C
moonpass;611;06B7;025A;MMP_CraterF;09;00;10;04;06;FF;-2248.47; -49.00;-2438.39;00043FF7;00000000 0000FFFF FFFF0000 02CC0A00 100406FF C50F43D4 C33C4201 C531F8F0
moonpass;612;02CC;025D;MMP_seqobje;0A;00;10;04;06;FF;-2292.24;-188.26;-2847.56;0004402E;09AF09AE D3190400 00000001 00000000 06B70900 100406FF C536F94C C3388801 C52B7652
moonpass;613;06B7;025A;MMP_CraterF;09;00;10;04;06;FF;-2927.58;-184.53;-2743.40;0004404A;00000000 0000FFFF FFFF0000 049F0900 100406FF C5086B1C C2F26A93 C5007235
moonpass;614;049F;04F9;LargeCrate ;09;00;10;04;06;FF;-2182.69;-121.21;-2055.14;000442D1;14030001 00FF06D1 00000000 005A0C00 100406FF C5088360 C2F4F692 C500AC78
moonpass;615;005A;04DE;Duster     ;0C;00;10;04;06;FF;-2184.21;-122.48;-2058.78;000442D2;0A000500 FFFF0000 00FF0000 06D10000 FFFFFF00 FFFF0000 05E70700 10040600 C53D1800 C332E12D C51B376C
moonpass;616;05E7;0496;siderepel  ;07;00;10;04;06;00;-3025.50;-178.88;-2483.46;00045F86;01E0029B 05E70700 10040600 C53712DC C33871E8 C52B9E34
moonpass;617;05E7;0496;siderepel  ;07;00;10;04;06;00;-2929.18;-184.44;-2745.89;00045F89;00DC015B 05E70700 10040600 C530983C C3358DA5 C530D2E2
moonpass;618;05E7;0496;siderepel  ;07;00;10;04;06;00;-2825.51;-181.55;-2829.18;00045F8A;0097011F 05E70700 10040600 C5381F6C C338BCF5 C532E216
moonpass;619;05E7;0496;siderepel  ;07;00;10;04;06;00;-2945.96;-184.74;-2862.13;00045F8C;00A400EF 05E70700 10040600 C51652E0 C371D05A C5279D43
moonpass;620;05E7;0496;siderepel  ;07;00;10;04;06;00;-2405.18;-241.81;-2681.83;00045F8D;00B800FF 05E70700 10040600 C5178B48 C36ADC76 C5220A17
moonpass;621;05E7;0496;siderepel  ;07;00;10;04;06;00;-2424.71;-234.86;-2592.63;00045F8E;009800F6 05E70700 10040600 C5112E98 C36AB3FA C5238F36
moonpass;622;05E7;0496;siderepel  ;07;00;10;04;06;00;-2322.91;-234.70;-2616.95;00045F8F;00980109 05E70700 10040600 C5112434 C36ADF51 C52A9ED9
moonpass;623;05E7;0496;siderepel  ;07;00;10;04;06;00;-2322.26;-234.87;-2729.93;00045F90;00A8010D 05E70700 10040600 C518BB28 C36AD7D3 C52D2872
moonpass;624;05E7;0496;siderepel  ;07;00;10;04;06;00;-2443.70;-234.84;-2770.53;00045F91;00B60118 05E70700 10040600 C51C727C C36AC548 C52780F6
moonpass;625;05E7;0496;siderepel  ;07;00;10;04;06;00;-2503.16;-234.77;-2680.06;00045F93;00CF0163 05E70700 10040600 C51BEDEC C337CE99 C53C4E77
moonpass;626;05E7;0496;siderepel  ;07;00;10;04;06;00;-2494.87;-183.81;-3012.90;00045F94;020702AC 05E70700 10040600 C5152FA8 C335CED9 C50FD611
moonpass;627;05E7;0496;siderepel  ;07;00;10;04;06;00;-2386.98;-181.81;-2301.38;00045F96;01D60287 049F0900 100406FF C5000B98 C2E44499 C50425F3
moonpass;628;049F;04F9;LargeCrate ;09;00;10;04;06;FF;-2048.72;-114.13;-2114.37;00049778;00020001 0015FFFF 00000000 006A0800 100406E2 C52536AC C32DC223 C504FEB2
moonpass;629;006A;04DF;BlueMushroo;08;00;10;04;06;E2;-2643.42;-173.76;-2127.92;0004B080;0152FFFF 00EA017A 006A0800 100406CD C52355F0 C32DD2D3 C5039B5C
moonpass;630;006A;04DF;BlueMushroo;08;00;10;04;06;CD;-2613.37;-173.82;-2105.71;0004B081;0152FFFF 00F30171 08240800 100406FF C53D2F5C C3294AFA C51B28D0
moonpass;631;0824;0027;KaldachomMe;08;00;10;04;06;FF;-3026.96;-169.29;-2482.55;0004B40F;00FDBFFF 3F800000 08240800 100406FF C5153A28 C3306FF2 C50FD724
moonpass;632;0824;0027;KaldachomMe;08;00;10;04;06;FF;-2387.63;-176.44;-2301.45;0004B410;00FE00FF 3F800000 08240800 100406FF C51BFBC0 C32F7884 C53C5913
moonpass;633;0824;0027;KaldachomMe;08;00;10;04;06;FF;-2495.73;-175.47;-3013.57;0004B411;00FF00FF 3F800000 024F0800 10040600 C5052998 C36C02DB C52E6934
moonpass;634;024F;04BC;HitAnimator;08;00;10;04;06;00;-2130.60;-236.01;-2790.58;0004B451;0D520114 0A140000 08240800 100406C8 C5034D48 C34878A7 C53DB696
moonpass;635;0824;0027;KaldachomMe;08;00;10;04;06;C8;-2100.83;-200.47;-3035.41;0004B453;000000FF 3F800000 06E80C00 100406A6 C52903A0 C3344512 C525A39E
moonpass;636;06E8;059C;CmbSrc     ;0C;00;10;04;06;A6;-2704.23;-180.27;-2650.23;0004BAF8;00000002 00010000 3F1EB852 8DC75A00 1ED6E000 00000000 05E70700 10040600 C5291804 C33D7B4D C5257D95
moonpass;637;05E7;0496;siderepel  ;07;00;10;04;06;00;-2705.50;-189.48;-2647.85;0004BB0D;00F3011B 01760900 100406F1 C50250C0 C2E6BE8C C502CBD9
moonpass;638;0176;0515;fuelCell   ;09;00;10;04;06;F1;-2085.05;-115.37;-2092.74;0004BE39;00000000 00000532 FFFF0000 049F0900 100406FF C54265D4 C32768AE C5286EFD
moonpass;639;049F;04F9;LargeCrate ;09;00;10;04;06;FF;-3110.36;-167.41;-2694.94;0004CC23;00020001 0015FFFF 00000000 049F0900 100406FF C5010A50 C332821C C511FE01
moonpass;640;049F;04F9;LargeCrate ;09;00;10;04;06;FF;-2064.64;-178.51;-2335.88;0004CC24;00020001 0015FFFF 00000000 06A20E00 100406C6 C5296F68 C321317B C50C4506
moonpass;641;06A2;0041;FireCrawler;0E;00;10;04;06;C6;-2710.96;-161.19;-2244.31;0004CD4B;FFFFFFFF FFFF0000 00000000 00000000 4D0E0000 000BFF1E FFFF0600 00000000 02C00800 10040750 C4B1AC08 C3935A88 C5214319
moonpass;642;02C0;04FE;MagicPlant ;08;00;10;04;07;50;-1421.38;-294.71;-2580.19;000411D0;007A0100 00B80000 03370E00 100407C8 C4BA9200 C3982008 C523EC7F
moonpass;643;0337;0026;Kaldachom  ;0E;00;10;04;07;C8;-1492.56;-304.25;-2622.78;00041CD5;FFFFFFFF FFFF0000 00000006 00000000 19121900 0048FF3C FFFF0200 00000000 03370E00 100407C8 C4CF9218 C39918CA C523A4E6
moonpass;644;0337;0026;Kaldachom  ;0E;00;10;04;07;C8;-1660.57;-306.19;-2618.31;00041CD6;FFFFFFFF FFFF0000 00000006 00000000 1912E600 0048FF3C FFFF0200 00000000 05E70700 10040700 C4D129A0 C39DAA02 C5218823
moonpass;645;05E7;0496;siderepel  ;07;00;10;04;07;00;-1673.30;-315.33;-2584.51;00045FAF;00D00159 05E70700 10040700 C4BCDD20 C39AB2C8 C5241331
moonpass;646;05E7;0496;siderepel  ;07;00;10;04;07;00;-1510.91;-309.40;-2625.20;00045FB5;010C0177 05E70700 10040700 C4CA4960 C38FC05F C54E6580
moonpass;647;05E7;0496;siderepel  ;07;00;10;04;07;00;-1618.29;-287.50;-3302.34;00045FC1;00C20135 08240800 100407FF C4BAC7D8 C394D5FD C523D2F2
moonpass;648;0824;0027;KaldachomMe;08;00;10;04;07;FF;-1494.25;-297.67;-2621.18;0004B414;000800FF 3F800000 08240800 100407FF C4CF9F88 C395B98E C523A08F
moonpass;649;0824;0027;KaldachomMe;08;00;10;04;07;FF;-1660.99;-299.45;-2618.03;0004B415;010700FF 3F800000 06B20800 100408FF C4D69948 C348BD90 C55ADF34
moonpass;650;06B2;056B;AlienTreePa;08;00;10;04;08;FF;-1716.79;-200.74;-3501.95;0004405B;0C0038CD 3F800000 02C00800 100408FF C4B42378 C33D77C6 C55DDC70
moonpass;651;02C0;04FE;MagicPlant ;08;00;10;04;08;FF;-1441.11;-189.47;-3549.78;00044214;00641403 00000000 03DE0900 1004089B C4D3A800 42180000 C584D008
moonpass;652;03DE;04F8;LargeBasket;09;00;10;04;08;9B;-1693.25; +38.00;-4250.00;00044222;00030004 0015FFFF 00000000 04D70E00 100408FF C4C15E30 C2AFCFEB C55AFB70
moonpass;653;04D7;003A;WB         ;0E;00;10;04;08;FF;-1546.94; -87.91;-3503.71;00045FCD;FFFFFFFF FFFF0000 00000000 00000000 000E0000 000BFF40 FFFF0500 00000000 06B30800 100408F7 C4B22668 41ED0305 C5725974
moonpass;654;06B3;0575;AlienGrassC;08;00;10;04;08;F7;-1425.20; +29.63;-3877.59;00045FDE;0000003B 3F800000 06B30800 100408FF C4B75760 C2BD0721 C566D7A2
moonpass;655;06B3;0575;AlienGrassC;08;00;10;04;08;FF;-1466.73; -94.51;-3693.48;00045FDF;0000653C 3F800000 06B30800 100408FF C4DDB2E8 C2A3763E C5698F86
moonpass;656;06B3;0575;AlienGrassC;08;00;10;04;08;FF;-1773.59; -81.73;-3736.97;00045FE8;0000254C 3F800000 049F0900 100408D8 C4BC06F8 42180000 C584AE17
moonpass;657;049F;04F9;LargeCrate ;09;00;10;04;08;D8;-1504.22; +38.00;-4245.76;000498AA;00020001 0019FFFF 00000000 049F0900 100408E2 C4BABDA8 42180000 C57CC85E
moonpass;658;049F;04F9;LargeCrate ;09;00;10;04;08;E2;-1493.93; +38.00;-4044.52;000498AD;00010001 001AFFFF 00000000 03DE0900 100408E9 C4FFFFB8 42140000 C5690E42
moonpass;659;03DE;04F8;LargeBasket;09;00;10;04;08;E9;-2047.99; +37.00;-3728.89;000498AE;00020005 0071FFFF 00000000 00140900 10040840 C4C7C4D0 42BBBA5F C581F9A6
moonpass;660;0014;04AF;texscroll2 ;09;00;10;04;08;40;-1598.15; +93.86;-4159.21;0004B41C;001EFFFF 00000500 00000000 06E80C00 100408AA C4C80370 42C088A6 C586E222
moonpass;661;06E8;059C;CmbSrc     ;0C;00;10;04;08;AA;-1600.11; +96.27;-4316.27;0004B47E;00000004 00000000 3F000000 FFFFA000 00D00000 00000000 06E80C00 100408AA C4B5AD10 42C13BC2 C5820D13
moonpass;662;06E8;059C;CmbSrc     ;0C;00;10;04;08;AA;-1453.41; +96.62;-4161.63;0004B47F;00000004 00000000 3F000000 FFFFA000 00D00000 00000000 06E80C00 100408AA C4DA5550 42BFEEFC C5820CD7
moonpass;663;06E8;059C;CmbSrc     ;0C;00;10;04;08;AA;-1746.67; +95.97;-4161.60;0004B480;00000004 00000000 3F000000 FFFFA000 00D00000 00000000 06E80C00 100408AA C505FA44 42A13335 C5675146
moonpass;664;06E8;059C;CmbSrc     ;0C;00;10;04;08;AA;-2143.64; +80.60;-3701.08;0004B481;00000004 00000000 3F000000 FFFFA000 00D00000 00000000 06E80C00 100408AA C4F9F4F8 42A13335 C56C6978
moonpass;665;06E8;059C;CmbSrc     ;0C;00;10;04;08;AA;-1999.66; +80.60;-3782.59;0004B482;00000004 00000000 3F000000 FFFFA000 00D00000 00000000 06E80C00 100408AA C500E110 42A0B330 C55E4EFE
moonpass;666;06E8;059C;CmbSrc     ;0C;00;10;04;08;AA;-2062.07; +80.35;-3556.94;0004B483;00000004 00000000 3F000000 FFFFA000 00D00000 00000000 06B30800 100408FF C4DBE280 41CDCD46 C56E7548
moonpass;667;06B3;0575;AlienGrassC;08;00;10;04;08;FF;-1759.08; +25.73;-3815.33;00044212;000013A8 3F800000 049F0900 100408FF C4DDC378 41E9A608 C5709466
moonpass;668;049F;04F9;LargeCrate ;09;00;10;04;08;FF;-1774.11; +29.21;-3849.27;00044215;00010001 001EFFFF 00000000 005A0C00 100408FF C502143C 42140000 C5695178
moonpass;669;005A;04DE;Duster     ;0C;00;10;04;08;FF;-2081.26; +37.00;-3733.09;000442DE;0A000500 FFFF0000 00FF0000 07360000 FFFFFF00 FFFF0000 054C0800 100408C8 C4BC2418 C38D0000 C55A6356
moonpass;670;054C;0512;MSPlantingS;08;00;10;04;08;C8;-1505.13;-282.00;-3494.21;00043E1F;640000AE 00000000 054C0800 100408C8 C4D79DC8 C33C0000 C563B93A
moonpass;671;054C;0512;MSPlantingS;08;00;10;04;08;C8;-1724.93;-188.00;-3643.58;00043E20;640000AE 00000008 054C0800 100408C8 C4DA8D08 C2AA0000 C5645D5E
moonpass;672;054C;0512;MSPlantingS;08;00;10;04;08;C8;-1748.41; -85.00;-3653.84;00043E21;640000AE 0000003A 05240900 100408C8 C4BC2FE0 C38D0000 C55A8318
moonpass;673;0524;050F;MSVine     ;09;00;10;04;08;C8;-1505.50;-282.00;-3496.19;00043E22;09910990 00DC0000 010EFFFF 05240900 100408C8 C4D7A6E0 C33C0000 C563EE20
moonpass;674;0524;050F;MSVine     ;09;00;10;04;08;C8;-1725.21;-188.00;-3646.88;00043E26;09950994 00DC000A 010EFFFF 05240900 100408C8 C4DB15C0 C2AA0000 C564625A
moonpass;675;0524;050F;MSVine     ;09;00;10;04;08;C8;-1752.68; -85.00;-3654.15;00043E2E;09990998 00DC003A 0111FFFF 05230900 100408C8 C4BC0E18 C38D0000 C55AAD82
moonpass;676;0523;050E;MSBush     ;09;00;10;04;08;C8;-1504.44;-282.00;-3498.84;00043E2F;098F098E 00DC003F 0119FFFF 05230900 100408C8 C4D7B6D8 C33C0000 C563FDBE
moonpass;677;0523;050E;MSBush     ;09;00;10;04;08;C8;-1725.71;-188.00;-3647.86;00043E31;09930992 00DC0046 0116FFFF 05230900 100408C8 C4DA9798 C2AA0000 C5644CC6
moonpass;678;0523;050E;MSBush     ;09;00;10;04;08;C8;-1748.74; -85.00;-3652.80;00043E34;09970996 00DC007E 0128FFFF 00EC0900 100408FE C4C7FB60 4253F622 C581FFF4
moonpass;679;00EC;04B1;Transporter;09;00;10;04;08;FE;-1599.86; +52.99;-4159.99;00002BA7;82402400 00001E01 FFFF0000 02CC0A00 10040800 C4C70C40 C3034720 C55BC6B4
moonpass;680;02CC;025D;MMP_seqobje;0A;00;10;04;08;00;-1592.38;-131.28;-3516.42;00041372;080C080B 00000600 00000001 00000000 035E0A00 10040800 C4C3F8A0 C3544EC4 C55F1C6C
moonpass;681;035E;05AA;TAreaFXEmit;0A;00;10;04;08;00;-1567.77;-212.31;-3569.78;000418C4;00000000 02020300 07090004 0843FFFF 024F0800 100408C8 C4BBF2E8 C35D5D3A C55A7C9C
moonpass;682;024F;04BC;HitAnimator;08;00;10;04;08;C8;-1503.59;-221.36;-3495.79;00043E36;099D0100 080B0000 024F0800 100408C8 C4D7A318 C2F71F4B C563F8EC
moonpass;683;024F;04BC;HitAnimator;08;00;10;04;08;C8;-1725.10;-123.56;-3647.56;00043E37;099F0100 080C0000 024F0800 100408C8 C4DA87F0 C259D960 C5645DB8
moonpass;684;024F;04BC;HitAnimator;08;00;10;04;08;C8;-1748.25; -54.46;-3653.86;00043E38;09A10100 080D0000 02CC0A00 100408C8 C4BBF128 C36D1A01 C5599A34
moonpass;685;02CC;025D;MMP_seqobje;0A;00;10;04;08;C8;-1503.54;-237.10;-3481.64;00043E3A;099D099C 00000E00 00000001 00000000 02CC0A00 100408C8 C4D7D4A0 C311D8CB C562EC00
moonpass;686;02CC;025D;MMP_seqobje;0A;00;10;04;08;C8;-1726.64;-145.85;-3630.75;00043E3B;099F099E 00000F00 00000001 00000000 02CC0A00 100408C8 C4DA5080 C1B8DA1D C5644E8A
moonpass;687;02CC;025D;MMP_seqobje;0A;00;10;04;08;C8;-1746.52; -23.11;-3652.91;00043E3C;09A109A0 3B081000 00000001 00000000 006A0800 100408FF C4BF5B10 C38DA133 C5459254
moonpass;688;006A;04DF;BlueMushroo;08;00;10;04;08;FF;-1530.85;-283.26;-3161.15;000442E2;0150FFFF 00FF0178 06B30800 100408FF C4D79D88 41ACD026 C56E2B4A
moonpass;689;06B3;0575;AlienGrassC;08;00;10;04;08;FF;-1724.92; +21.60;-3810.71;00045CFA;00001A71 3F800000 06B70900 100408FF C4C85F28 C38F9AEF C54EEDF7
moonpass;690;06B7;025A;MMP_CraterF;09;00;10;04;08;FF;-1602.97;-287.21;-3310.87;000453B9;00000000 0000FFFF FFFF0000 02C00800 100408FF C4D58780 C38C67A1 C55736FB
